,cell_id,angle,perpendicularity,sphericity,columnarity
411,6907,161.86535926826488,1.9503277245545774,-0.2211858568315923,197.66768744936957
412,6909,98.84477028806779,1.1537579802226603,-0.21868743705457572,120.46087976861361
413,6943,88.31352509338284,0.9705697102521349,-0.23974875115444583,109.48658244456819
414,6951,55.486184753236074,0.433395064964176,-0.26080912912403553,69.95748827714291
415,6956,84.16612678922483,0.8983555479755888,-0.7228920848559259,145.00915365813577
416,6969,96.29306922276594,1.1096140759183515,-0.13738179846115384,109.5219842519339
417,7031,161.82336627133162,1.9500993484403721,-0.26230822008905386,204.27096544678366
418,7057,63.157399497235815,0.5484589294514002,-0.14008472634857516,72.00478652269373
419,7070,150.3002557525166,1.8686337260200316,-0.13037533864064077,169.89570249402587
420,7073,121.42756730967115,1.5214202492223703,-0.16246966999397006,141.155864098644
421,7080,113.60385206485378,1.4004106398314657,-0.1469632532084546,130.2994437413167
422,7085,133.72622462353522,1.6912132451162951,-0.3348860336178827,178.50926957840497
423,7088,137.4216092400567,1.7363523201492534,-0.1663862422121276,160.28667440025313
424,7099,128.9522794666435,1.6286729031872111,-0.18395519063865118,152.67372061921853
425,7102,88.45526221246136,0.9730425056267411,-0.20309154469911195,106.41977805195513
426,7107,160.79321251833488,1.9443374047844957,-0.30275685236143524,209.47445942146928
427,7111,32.48924624924183,0.1565077241616809,-0.14675820165526465,37.257309601915615
428,7112,109.38979042512108,1.3319930531084956,-0.2258257040852456,134.0928168676115
429,7123,115.68506731379775,1.4334242270774795,-0.14497286028999534,132.45626241511965
430,7126,160.83975869169967,1.9446043500173706,-1.006676977735676,322.7534408711953
431,7133,35.64931609727818,0.18740058978326213,-0.20775401280631933,43.05560457028864
432,7189,89.91475788468412,0.9985122449752103,-0.18837385430132736,106.85234738599273
433,7194,138.9907763457809,1.754603956004508,-0.17412677454926184,163.19279192296955
434,7201,112.45587118656478,1.3819717533006197,-0.03750590596336445,116.67363051631631
435,7209,24.015674914840748,0.08656585109615167,-0.28186887153713513,30.78494610228959
436,7210,72.66873196232442,0.7021041284206093,-0.4385921286078751,104.5406657969154
437,7211,160.10246957530407,1.9403027972512987,-0.19509212272787857,191.33720021872574
438,7212,81.91126258027194,0.8592933788506463,-0.26799520235677643,103.86308797077096
439,7213,65.47773693723703,0.5849532106973735,-0.09583285636244065,71.75265549608093
440,7214,152.46103974504908,1.8866966461303392,-0.3340619176337911,203.3924670467218
441,7219,29.214132267921332,0.12719828211461137,-0.3092430470716516,38.24839954800758
442,7231,82.76994043790462,0.8741462823079337,-0.15865212573891352,95.90156743566145
443,7262,95.45924739795814,1.0951377357838752,-0.09163477084648086,104.20663365844756
444,7341,103.36043596650688,1.2310761245192405,-0.07594567375097472,111.21021391517773
445,7344,66.61474704380241,0.6030883383047609,-0.3094121977065083,87.22616232628845
446,7356,43.6137744315879,0.27599395035990404,-0.22565823799416074,53.4555819220948
447,7365,79.82548762116231,0.8233530896232794,-0.1333920469298462,90.47357281212224
448,7372,85.88953502111035,0.9283203759598868,-0.2432245610704724,106.77997947716688
449,7383,141.28629968537467,1.7802808797565581,-0.10716642416870337,156.42744720668406
450,7402,120.13198796955665,1.5019936690250637,-0.22654359941221447,147.34712092872485
451,7409,18.68758204168166,0.05272025668256919,-0.18322410328820893,22.11159750389362
452,7423,17.954849210869554,0.04870026438837649,-0.33259872327152484,23.926609134937515
453,7480,175.81579081908325,1.9973346239258507,-0.21002145354716295,212.74087876345106
454,7487,8.258114720318545,0.01036894576316083,-0.3431728867888082,11.092075788323411
455,7491,74.74743150778397,0.7369255356969471,-0.3564632291809504,101.39214231603056
456,7497,160.66302799807278,1.9435874797299235,-0.17338332660880162,188.51931825542167
457,7499,137.94195209791133,1.7424665299076016,-0.1338380526063636,156.40383433941608
458,7501,54.971641946049736,0.4260182016506209,-0.2623490923624656,69.39340231627033
459,7504,149.83986985845507,1.8646246242873654,-0.08518143815272916,162.60344546561606
460,7509,155.74122361606763,1.9116991202830222,-0.2914584484893099,201.13331901703336
461,7520,160.96364432388566,1.9453118037289954,-0.009762044395797309,162.53497856588476
462,7521,122.36212186126707,1.5352684942262123,-0.7434759102261721,213.3354117892784
463,7524,31.503294704214394,0.14738988251857643,-0.49454178774586155,47.08299038712131
464,7525,156.69951875462394,1.918443058998894,-0.23306243091965384,193.22028951951648
465,7527,102.6637144338814,1.2192283517442408,-0.21601137993149666,124.84024505763723
466,7534,84.05257220605978,0.8963841122177795,-0.09988468997118649,92.44813732214283
467,7544,90.21470285442668,1.0037472629532884,-0.4298277577272278,128.99148629637304
468,7548,82.4496002261875,0.8686017418549659,-0.510213492218661,124.51649868962312
469,7551,88.1604124326675,0.9678986560155066,-0.1522912508550618,101.58647191793658
470,7558,140.6431098554755,1.7732109316213795,-0.11126263582442242,156.2914329685395
471,7564,62.95833579216217,0.5453617003576632,-0.34896932121725577,84.92886349852105
