cell,sphericities,lines,volumes
5632,0.6878255732216288,1.0,2005
5633,0.8062665456952381,0.0,2824
5634,0.6679247022179847,1.0,3550
5635,0.6248571691473003,4.0,2197
5636,0.6126047833333939,0.0,1241
5637,0.6542030503647616,0.0,1852
5638,0.6404860635698593,0.0,4809
5639,0.5568016748619791,10.0,8615
5640,0.7976052479474047,0.0,2123
5641,0.7747448489081633,1.0,2654
5642,0.7033403823935545,0.0,3556
5643,0.6529326633256567,0.0,612
5644,0.6568741375785465,1.0,4860
5645,0.7487026693926135,0.0,2887
5646,0.6043652752602731,0.0,2372
5647,0.6767311615990199,0.0,1634
5648,0.7036686708881515,1.0,3726
5649,0.6604205915120825,5.0,1368
5650,0.6226143793515702,5.0,2003
5651,0.6326690665655719,0.0,2638
5652,0.7617931109983612,0.0,2549
5653,0.6799220310536931,0.0,2106
5654,0.48444127020893124,0.0,48886
5655,0.615363449916015,1.0,683
5656,0.6011680015277013,0.0,2252
5657,0.712060279021222,0.0,4047
5658,0.6962993597489128,0.0,2543
5659,0.7258180282927168,0.0,3790
5660,0.6395303853536796,5.0,1909
5661,0.7331926407080448,1.0,3804
5662,0.6686846597845613,0.0,1839
5663,0.7362566289049594,0.0,5375
5664,0.6127857502988586,0.0,737
5665,0.6418138370602503,1.0,2525
5666,0.636750118833667,1.0,3139
5667,0.746748222467929,0.0,2261
5668,0.6571665959224398,1.0,1978
5669,0.6063061682417236,0.0,875
5670,0.6705018298107589,0.0,2766
5671,0.722376558767085,1.0,813
5672,0.7470268402457643,0.0,3337
5673,0.5889007352626371,1.0,1717
5674,0.6989725401369729,0.0,1222
5675,0.6296744807058862,0.0,4822
5676,0.6629635041353439,0.0,6101
5677,0.7270355112543881,1.0,2280
5678,0.6855569549583231,0.0,1696
5679,0.6949270844306874,0.0,2698
5680,0.7209837588006831,0.0,3610
5681,0.7586344015944781,1.0,2199
5682,0.645762849165003,0.0,4685
5683,0.5979426184068602,0.0,7325
5684,0.6650494251581412,0.0,1446
5685,0.6634493265270583,0.0,4597
5686,0.8525012658647292,1.0,191
5687,0.6600626480974046,5.0,2508
5688,0.6889040019676662,0.0,2438
5689,0.635530586942808,0.0,2926
5690,0.6818016836845753,1.0,4053
5691,0.6356498370398757,0.0,7313
5692,0.6970612534984365,0.0,3654
5693,0.7242006816567821,0.0,4770
5694,0.6395976283081424,0.0,2875
5695,0.5546081528719669,0.0,196
5696,0.7526213203313757,0.0,3219
5697,0.7586997829153928,0.0,2970
5698,0.6299361060357862,0.0,2616
5699,0.7037617856370603,5.0,2778
5700,0.6964280914282637,0.0,2624
5701,0.5141154870728172,1.0,238
5702,0.718374590972067,0.0,2532
5703,0.617374236798845,1.0,4041
5704,0.7269384231221985,0.0,794
5705,0.7872179254190129,0.0,2056
5706,0.7029068721288718,0.0,5141
5707,0.6226332518107978,0.0,565
5708,0.6950901453012177,0.0,1686
5709,0.6593702775661706,1.0,1170
5710,0.6754256523514459,0.0,2628
5711,0.6902270691546394,0.0,1261
5712,0.6470670426975982,1.0,492
5713,0.6807381196856784,1.0,4482
5714,0.688506357671748,0.0,2605
5715,0.5760003471194967,0.0,4145
5716,0.7036245088606676,1.0,4299
5717,0.7050558059660659,1.0,2188
5718,0.6448236306201323,0.0,7921
5719,0.7354992989545609,0.0,3615
5720,0.643732974427301,1.0,1809
5721,0.5551498401491582,0.0,766
5722,0.715232133412917,0.0,3423
5723,0.6261551423008194,0.0,9540
5724,0.6425865381317848,0.0,4097
5725,0.8462883478193719,1.0,293
5726,0.6442836985606814,5.0,2537
5727,0.6279538576128394,0.0,1726
5728,0.6511163817241532,1.0,2046
5729,0.6364074479735855,0.0,2457
5730,0.6145153323693063,0.0,2730
5731,0.6853917770428676,1.0,1053
5732,0.7304845474854909,1.0,180
5733,0.6703183267243772,0.0,2268
5734,0.6965500827652862,1.0,1872
5735,0.627424320740919,1.0,441
5736,0.6632034229258224,0.0,5220
5737,0.6845593994898322,0.0,3330
5738,0.6327245358857239,0.0,1723
5739,0.7251580209664833,0.0,1672
5740,0.719288860833643,0.0,1721
5741,0.6487781121116035,1.0,4289
5742,0.6432695732843464,0.0,3004
5743,0.5967240529543445,1.0,14641
5744,0.6193647450670632,1.0,2872
5745,0.8278713162413959,1.0,111
5746,0.7355808510875216,10.0,5320
5747,0.669103251663153,1.0,3103
5748,0.7196249515118882,5.0,2010
5749,0.6783006021004102,5.0,2713
5750,0.6764985563806054,0.0,2619
5751,0.6564093687960559,1.0,6701
5752,0.6916938536498104,1.0,1876
5753,0.6790746610753514,0.0,3360
5754,0.650151383823552,0.0,1871
5755,0.7436741752734529,1.0,4625
5756,0.6597425368102255,5.0,2506
5757,0.6653117449877729,0.0,2360
5758,0.6319573892617846,0.0,2015
5759,0.6348412840956448,0.0,2615
5760,0.7617741249493553,0.0,2599
5761,0.712566813826683,1.0,3326
5762,0.5671413084486112,0.0,322
5763,0.6509909865405646,1.0,3082
5764,0.7044431947922642,0.0,3634
5765,0.8614057765033425,1.0,2050
5766,0.6923818401403815,1.0,1901
5767,0.7372894330570904,0.0,166
5768,0.6058375404561109,1.0,1017
5769,0.6394019020237316,0.0,2302
5770,0.7026453070934894,0.0,2027
5771,0.6590339924801737,5.0,2726
5772,0.6731742359334457,1.0,5020
5773,0.733308204786475,0.0,1575
5774,0.6434255732897387,0.0,1410
5775,0.6655266457940199,1.0,3704
5776,0.6074665910135391,1.0,4483
5777,0.7073989014722076,4.0,2539
5778,0.6504921877615024,0.0,2517
5779,0.5922018071341716,1.0,2464
5780,0.6531992293532026,0.0,2284
5781,0.6325440459750052,0.0,111
5782,0.6549138171301687,1.0,2914
5783,0.6904114781373483,0.0,3042
5784,0.6223892174581939,1.0,544
5785,0.6971603919849563,0.0,4122
5786,0.7159252910183103,5.0,1929
5787,0.705939048028107,1.0,1882
5788,0.6304026382520039,0.0,5892
5789,0.6657896871514696,0.0,2537
5790,0.6618161943802817,0.0,528
5791,0.6322708798589145,0.0,699
5792,0.6577431138185952,0.0,3524
5793,0.6972872968856623,4.0,4174
5794,0.6750946053887856,0.0,3796
5795,0.7157066249524997,0.0,1030
5796,0.66565250687502,0.0,2820
5797,0.6081271680759027,0.0,8485
5798,0.7548983310982231,5.0,3323
5799,0.6243380298152889,0.0,2823
5800,0.6706344761746516,4.0,623
5801,0.600533229857802,0.0,2714
5802,0.6671449922159273,0.0,4932
5803,0.695575682445663,0.0,2405
5804,0.6405274972596544,0.0,201
5805,0.6210800555951026,1.0,3664
5806,0.7400016899662182,5.0,2961
5807,0.6565058795182572,5.0,2365
5808,0.612407285840239,5.0,5124
5809,0.717139023633839,0.0,4919
5810,0.5707076347247607,0.0,149
5811,0.6860929069269427,0.0,3692
5812,0.678045011128777,0.0,7288
5813,0.7552214628722482,0.0,1720
5814,0.7148004253551218,0.0,2555
5815,0.6846158438270964,0.0,2024
5816,0.714402795371702,0.0,2015
5817,0.732820113360446,1.0,2642
5818,0.6413677363336303,0.0,3218
5819,0.6608074247705504,0.0,3902
5820,0.6737306327136481,0.0,7715
5821,0.6686217836733418,0.0,3769
5822,0.6415370476190017,5.0,2078
5823,0.7477306386425877,1.0,2768
5824,0.6463306477139995,5.0,2544
5825,0.665409946369926,0.0,2823
5826,0.7080589315591069,1.0,1368
5827,0.6801659975924231,1.0,3805
5828,0.6925367497089577,0.0,3505
5829,0.63668231762044,1.0,3425
5830,0.790417157004987,1.0,2826
5831,0.6937614621341538,5.0,2674
5832,0.6723021317530887,0.0,2677
5833,0.7139778378866274,0.0,4308
5834,0.6336620106857237,1.0,2116
5835,0.6448987821076126,0.0,5129
5836,0.719764191010716,1.0,2278
5837,0.6327100780679946,1.0,2662
5838,0.7143174396746356,4.0,3136
5839,0.6988650085328502,0.0,2501
5840,0.731494235638956,0.0,3211
5841,0.7085602119832274,1.0,2699
5842,0.7256986953783496,5.0,3761
5843,0.6504498092760596,0.0,2487
5844,0.667209662839194,0.0,2319
5845,0.6393828739889817,0.0,780
5846,0.7708577889744299,0.0,2308
5847,0.7107130120383125,0.0,3273
5848,0.6402835997531415,0.0,2708
5849,0.6780123041499303,1.0,2707
5850,0.7488468019356264,0.0,3274
5851,0.6818428153950612,5.0,2554
5852,0.8200680802215973,0.0,1560
5853,0.7413611076943257,1.0,3575
5854,0.628008915606869,0.0,3520
5855,0.6801809764801539,0.0,2205
5856,0.6564437055074183,1.0,2220
5857,0.5781874075899399,1.0,256
5858,0.6209449057891547,0.0,832
5859,0.8202291852835915,0.0,2356
5860,0.6991969550543277,0.0,2745
5861,0.7614549823792363,0.0,1952
5862,0.6640495407872231,0.0,2749
5863,0.52837696061638,0.0,21847
5864,0.7550722637600942,0.0,3643
5865,0.8523859082003618,1.0,1700
5866,0.562365581854254,5.0,3560
5867,0.603213789743102,1.0,2971
5868,0.8660087173127617,0.0,2069
5869,0.689680407120625,0.0,3479
5870,0.6647118578384021,0.0,821
5871,0.7343936050698031,0.0,2485
5872,0.612351849015128,5.0,2492
5873,0.7703859141115242,0.0,2110
5874,0.7291173318221832,1.0,2068
5875,0.6421172072996348,5.0,4436
5876,0.7104816745289754,5.0,2267
5877,0.798825447966726,0.0,2219
5878,0.659604695341907,0.0,2792
5879,0.5882543522708333,0.0,3669
5880,0.6842660481957482,0.0,1712
5881,0.7233498733046674,0.0,3711
5882,0.8262833790382524,0.0,1530
5883,0.6054311336617457,1.0,10823
5884,0.7887369533325496,0.0,2256
5885,0.699247081671968,0.0,2409
5886,0.6210915996996371,1.0,1645
5887,0.7317343303223759,1.0,2259
5888,0.6214949590773423,1.0,2038
5889,0.6489206438888236,1.0,2387
5890,0.7038883738793422,1.0,2604
5891,0.7015986024965533,0.0,2297
5892,0.6734982859567451,0.0,2698
5893,0.5986970412936433,1.0,7146
5894,0.7900406249683267,0.0,3167
5895,0.7160971782179002,1.0,3639
5896,0.7265117749764975,0.0,1640
5897,0.6050581687979822,0.0,192
5898,0.6086776440063272,0.0,1420
5899,0.6023113232617984,0.0,199
5900,0.6961923302193126,1.0,3735
5901,0.6942911333450406,5.0,2725
5902,0.7440777322939117,5.0,3522
5903,0.6643069852516171,1.0,5139
5904,0.7982274456728036,1.0,2052
5905,0.6709709444607407,0.0,1753
5906,0.6819291717969808,0.0,2092
5907,0.793937391925558,0.0,3544
5908,0.6045710779550794,0.0,155
5909,0.6885321120033089,1.0,3849
5910,0.6787332283618833,5.0,2741
5911,0.6709413953966715,5.0,3189
5912,0.6942666364209493,0.0,1137
5913,0.7597703345283363,0.0,3259
5914,0.653390396101728,1.0,2015
5915,0.6402659886540323,4.0,2457
5916,0.6952058985641446,0.0,2424
5917,0.7670336882047304,0.0,2746
5918,0.6555303965898381,0.0,3267
5919,0.6687249502793602,5.0,3647
5920,0.7036607413359607,0.0,3583
5921,0.6564277991046142,0.0,3709
5922,0.781943353080208,0.0,2367
5923,0.7409807283313083,0.0,3522
5924,0.6322673227377612,5.0,2140
5925,0.741958059968057,0.0,2734
5926,0.7271415603626487,0.0,3057
5927,0.6706090754983022,1.0,3234
5928,0.6791511887063216,0.0,2173
5929,0.8106756396986341,0.0,2422
5930,0.6792462408626454,0.0,2879
5931,0.7041325148102691,0.0,3686
5932,0.6954313280315856,5.0,3619
5933,0.6820819234730036,0.0,2099
5934,0.6124427613260452,0.0,2660
5935,0.6302961253166894,0.0,1231
5936,0.751177160906724,0.0,1610
5937,0.6241965661992624,1.0,3508
5938,0.6324420141827738,1.0,2719
5939,0.6844426281673603,1.0,1591
5940,0.6123328923198186,1.0,4237
5941,0.5971650844592481,0.0,4096
5942,0.65732338513278,5.0,4103
5943,0.7503772465891171,0.0,2468
5944,0.6998826215737258,0.0,3323
5945,0.6953867892757002,0.0,749
5946,0.678219126872527,5.0,2834
5947,0.6729875835618343,5.0,1980
5948,0.7310612807631072,0.0,1759
5949,0.642589923905575,4.0,665
5950,0.7147602993390002,4.0,1165
5951,0.5928901936329333,0.0,2402
5952,0.6280918295814526,1.0,4412
5953,0.6514653324193044,0.0,2655
5954,0.615778371191841,0.0,4184
5955,0.6941734553122397,1.0,3113
5956,0.7075623113537383,0.0,3718
5957,0.7125205260791588,4.0,2983
5958,0.6707220303446275,0.0,2533
5959,0.665109477917738,0.0,337
5960,0.6147329414999956,1.0,2505
5961,0.7319593108018974,0.0,2683
5962,0.7052594365233541,1.0,4677
5963,0.6772638166881577,0.0,1009
5964,0.7088674950016273,0.0,6056
5965,0.636443407100344,0.0,4672
5966,0.6160141233261783,0.0,2210
5967,0.592965313981823,0.0,81
5968,0.649975001928508,1.0,2781
5969,0.7766848184506359,0.0,3215
5970,0.6837483249038249,1.0,4325
5971,0.6736294208943174,5.0,3123
5972,0.6684789396930125,1.0,6358
5973,0.5981121837335629,0.0,3910
5974,0.6968146527908284,0.0,3834
5975,0.7492581033919338,0.0,1970
5976,0.6804388330818798,0.0,2580
5977,0.6487378527901693,0.0,3885
5978,0.7411334942516102,1.0,5220
5979,0.6885180759643513,0.0,5027
5980,0.713335295751836,0.0,2804
5981,0.6733100227811695,1.0,2673
5982,0.6787591934010495,0.0,6750
5983,0.6754584403045336,0.0,1308
5984,0.6143738447371656,0.0,3046
5985,0.6326190715063286,1.0,3636
5986,0.6112857485717578,4.0,2671
5987,0.7658161728178858,0.0,2018
5988,0.7529271823954822,0.0,3451
5989,0.7117978269931177,0.0,3634
5990,0.5916207096705075,0.0,299
5991,0.6996008983343849,4.0,1424
5992,0.755652690779086,1.0,2896
5993,0.6519410996483301,0.0,1846
5994,0.5840150808374197,0.0,9224
5995,0.6536924245461162,5.0,2292
5996,1.0598502760460293,1.0,228
5997,0.6243103742573043,0.0,2367
5998,0.6329147148203287,5.0,3106
5999,0.6545371719356989,5.0,2278
6000,0.6991122363094608,1.0,2288
6001,0.7630181417903911,1.0,2441
6002,0.5958248504149506,1.0,2227
6003,0.6194637742447822,1.0,2758
6004,0.7279377906817834,0.0,2941
6005,0.769527438762426,5.0,1939
6006,0.7168181203920682,0.0,1875
6007,0.6936375378430671,0.0,2427
6008,0.3895620751552536,0.0,61230
6009,0.6513777763427444,1.0,3434
6010,0.6947203934035295,1.0,996
6011,0.6619356858710314,0.0,2516
6012,0.6908511023045767,1.0,3030
6013,0.6717059076146717,1.0,4384
6014,0.6208325529556574,1.0,3427
6015,0.6077374294741674,0.0,878
6016,0.5991047570675168,0.0,3396
6017,0.686573504978704,5.0,3242
6018,0.5822922230678764,1.0,4397
6019,0.816412735579713,1.0,93
6020,0.48709168919905804,0.0,46218
6021,0.7197923210893384,5.0,4073
6022,0.7268708749549939,1.0,6455
6023,0.6007092772600106,0.0,2449
6024,0.7099780320260711,0.0,4226
6025,0.6401474640086724,1.0,2660
6026,0.4881450330827054,0.0,31065
6027,0.6376479619802764,0.0,2834
6028,0.87105353286079,0.0,2668
6029,0.6828592491089772,1.0,2727
6030,0.7440162112994171,0.0,1245
6031,0.707290334140699,0.0,6543
6032,0.6898882844370722,0.0,1495
6033,0.7468511151297298,0.0,1887
6034,0.5830612090897987,5.0,4346
6035,0.6239529187507677,0.0,6498
6036,0.719347322497947,1.0,2368
6037,0.7128374133417471,0.0,46
6038,0.5624983213885437,4.0,6693
6039,0.6563626711986941,0.0,2571
6040,0.7432513712151748,1.0,749
6041,0.6907276824876226,0.0,3106
6042,0.5970888686474455,0.0,218
6043,0.6289141275995261,0.0,3384
6044,0.6132193690352147,0.0,1064
6045,0.6269777814566716,0.0,4249
6046,0.6757382677126221,0.0,2815
6047,0.6294579707091917,0.0,3383
6048,0.6885572335228785,5.0,3806
6049,0.8105431642982752,1.0,62
6050,0.7535343867381064,5.0,2674
6051,0.6548576638887658,5.0,3067
6052,0.746175798319251,0.0,2826
6053,0.5924266442170806,0.0,7928
6054,0.6075964666453375,0.0,2458
6055,0.6163361266378486,1.0,2592
6056,0.7937800755603861,1.0,3823
6057,0.7614954393339279,0.0,3408
6058,0.7209161826512106,0.0,2846
6059,0.7296678102354117,1.0,3518
6060,0.5808960893142293,0.0,3122
6061,0.731803787985514,0.0,3071
6062,0.6701960357116843,0.0,2965
6063,0.6272259683339346,0.0,3311
6064,0.6846212426521299,0.0,4240
6065,0.6219097309508168,0.0,5959
6066,0.6007528272197232,1.0,4687
6067,0.5699561472237498,1.0,135
6068,0.6592781028148578,5.0,2651
6069,0.7913515102499789,0.0,3657
6070,0.6216853951296322,5.0,2874
6071,0.6943190900830966,0.0,1214
6072,0.6680141897174388,5.0,4113
6073,0.6145107945876835,1.0,285
6074,0.6327224534501462,0.0,3931
6075,0.7031397443412469,0.0,2151
6076,0.6819440036076402,1.0,2515
6077,0.6674131335584497,0.0,3838
6078,0.6528184273628427,0.0,5051
6079,0.6658832175382288,4.0,1834
6080,0.6747584008536494,4.0,3283
6081,0.7032820398267989,1.0,2190
6082,0.5930083934320344,0.0,2801
6083,0.7028956495200256,0.0,2218
6084,0.7161790846633995,0.0,3606
6085,0.6775844667878516,4.0,1485
6086,0.5926792980224294,1.0,4455
6087,0.7129695982645445,1.0,2812
6088,0.6800535567639542,1.0,3213
6089,0.6757961389036631,1.0,1887
6090,0.6492875337683306,1.0,2341
6091,0.7670145518735505,1.0,3367
6092,0.5942324194078054,0.0,3368
6093,0.6844094300262429,0.0,1421
6094,0.6312582261730536,1.0,1711
6095,0.6471766108731223,0.0,3860
6096,0.5803352796937381,0.0,1269
6097,0.7594470076119635,0.0,3821
6098,0.6939838898276346,1.0,2816
6099,0.6203580452362277,0.0,1531
6100,0.7793952878237683,0.0,2800
6101,0.79237742472673,0.0,3247
6102,0.7208222940848695,1.0,1437
6103,0.45277152723217007,0.0,32494
6104,0.7606440125278537,0.0,2750
6105,0.5418189203525412,1.0,27824
6106,0.7185398341546687,0.0,5268
6107,0.5940761004390833,0.0,10415
6108,0.7091329050468457,1.0,3569
6109,0.7000448795732556,0.0,498
6110,0.6994498538920515,1.0,2981
6111,0.7410269187506724,5.0,3064
6112,0.7389533112383287,0.0,2590
6113,0.5982650333375225,0.0,199
6114,0.7995567534735082,1.0,655
6115,0.7024495983446492,0.0,2674
6116,0.579254413574407,0.0,1705
6117,0.6191426702620673,0.0,3863
6118,0.5683576443414499,0.0,225
6119,0.6148890974043388,0.0,3236
6120,0.6868745853398529,0.0,2165
6121,0.7234894154619312,0.0,2353
6122,0.7240657553417736,0.0,2023
6123,0.6834509388915618,0.0,3258
6124,0.5791900816212345,0.0,1090
6125,0.670383490481769,0.0,2299
6126,0.7480735217220029,5.0,2774
6127,0.7477795815299131,1.0,1126
6128,0.8906532500001265,0.0,2135
6129,0.655795278431006,0.0,1922
6130,0.7465494714337829,0.0,2065
6131,0.5863850349668394,5.0,5332
6132,0.6407700246668848,0.0,610
6133,0.6202306565073,0.0,4941
6134,0.6956285490321557,5.0,3970
6135,0.6565007852562113,0.0,4977
6136,0.6953355134569581,5.0,2827
6137,0.6721248258311883,1.0,3339
6138,0.7125549142694647,0.0,2591
6139,0.6244837921650666,1.0,8630
6140,0.6855803202515571,0.0,1905
6141,0.6713657434940656,4.0,2605
6142,0.6640754822471379,0.0,2221
6143,0.7489566852405687,0.0,688
6144,0.5882765465197699,0.0,18102
6145,0.7496218651990866,0.0,2278
6146,0.7754643823331445,0.0,2281
6147,0.6808842920814224,0.0,1620
6148,0.7009436685197488,0.0,4749
6149,0.6539924744693624,0.0,1289
6150,0.6512345447376933,0.0,1854
6151,0.6345970097794651,1.0,653
6152,0.6358886265547635,1.0,3412
6153,0.7332075255852114,0.0,2733
6154,0.6421336606394106,1.0,5435
6155,0.694021467520972,0.0,2365
6156,0.6097002404749873,0.0,1060
6157,0.662053011051165,0.0,1412
6158,0.6947263733548511,0.0,3185
6159,0.6902107805953025,0.0,1105
6160,0.5854900508856744,0.0,2386
6161,0.6568285064199614,1.0,2785
6162,0.738707571249164,5.0,2123
6163,0.6187351646872175,0.0,7840
6164,0.709099800990826,1.0,2881
6165,0.741930714185878,1.0,2305
6166,0.7150513816756993,1.0,1827
6167,0.7114128504780961,0.0,1629
6168,0.7371021959783584,1.0,3230
6169,0.6626487536754343,5.0,4509
6170,0.7084064789373327,0.0,3221
6171,0.6477513580823226,1.0,380
6172,0.7166799535652159,0.0,2099
6173,0.707586793583911,0.0,1325
6174,0.5724010677178667,0.0,888
6175,0.6833364918679783,1.0,3322
6176,0.6222590394946493,5.0,3885
6177,0.7897614892514992,0.0,4655
6178,0.6577717207552182,5.0,4685
6179,0.9982082809920902,1.0,62
6180,0.7080039655193656,0.0,201
6181,0.6606894174047728,1.0,3054
6182,0.7091194955009086,0.0,2052
6183,0.6087188184951217,0.0,2377
6184,0.6938124835452922,0.0,2674
6185,0.710164073902194,0.0,4215
6186,0.5430681896394094,0.0,3724
6187,0.6661809834133755,0.0,3442
6188,0.7381421362717676,0.0,2922
6189,0.6734553191985384,0.0,1302
6190,0.6685390824166919,1.0,3159
6191,0.6696405365771062,0.0,3665
6192,0.6637749397685531,5.0,2010
6193,0.6835234131384957,0.0,3296
6194,0.5946395893379726,0.0,2788
6195,0.6904576602082357,0.0,3170
6196,0.7001369452489912,5.0,3714
6197,0.721699696040009,0.0,1667
6198,0.7316120578431244,0.0,4125
6199,0.6957640250351378,0.0,2068
6200,0.6609457218621201,5.0,2984
6201,0.595583061353615,0.0,20322
6202,0.6832999035908727,1.0,5001
6203,0.699323198872596,0.0,1876
6204,0.6702606846881682,0.0,2456
6205,0.7037193613000012,0.0,1109
6206,0.6846249949562193,1.0,3280
6207,0.7352961572651207,0.0,446
6208,0.6133771383839822,0.0,165
6209,0.5966363291639082,0.0,3808
6210,0.7044623322704139,0.0,2797
6211,0.7251059772353604,1.0,2821
6212,0.6910404131271679,0.0,3025
6213,0.8152723748136355,0.0,2285
6214,0.633807560427456,5.0,5982
6215,0.727708732284251,0.0,2892
6216,0.6885778556266904,0.0,2276
6217,0.6290925556078802,5.0,4677
6218,0.7366860675456771,1.0,2950
6219,0.7509698429432331,0.0,2751
6220,0.685212460495228,0.0,1816
6221,0.7891651583150087,1.0,3049
6222,0.7692662601106257,0.0,2166
6223,0.6699060686610152,0.0,2336
6224,0.6245076372439107,0.0,3180
6225,0.564867941249679,0.0,14103
6226,0.7331433805279542,0.0,2475
6227,0.7246839699257394,0.0,3050
6228,0.6112693384529185,0.0,557
6229,0.7449453243284223,0.0,3086
6230,0.6777679195394808,1.0,1493
6231,0.6875145410222941,0.0,2566
6232,0.6441504398168761,0.0,7608
6233,0.7359760337228549,1.0,2712
6234,0.6033605286019765,4.0,2059
6235,0.6753550982310008,1.0,4896
6236,0.7087463098341734,1.0,2691
6237,0.6686073060515301,0.0,7075
6238,0.8019548346558885,0.0,2832
6239,0.7872120827592637,0.0,1659
6240,0.6685979155906302,1.0,4578
6241,0.6232391335036896,0.0,2985
6242,0.7010935099220291,0.0,3190
6243,0.6303888069850874,5.0,3204
6244,0.6480158977807022,0.0,4624
6245,0.6697173145563503,0.0,2394
6246,0.6390132492695139,1.0,2665
6247,0.696406603696084,0.0,2200
6248,0.6465536009433652,1.0,1806
6249,0.7250156944266152,5.0,2727
6250,0.5745474244158377,1.0,77
6251,0.6655590322924276,0.0,1843
6252,0.6859848582430524,0.0,6293
6253,0.7025463340919265,0.0,2998
6254,0.7035827942017913,0.0,2504
6255,0.6189014735663368,0.0,1950
6256,0.6214488396390283,1.0,3711
6257,0.6225390738403268,1.0,2726
6258,0.6656079861068966,0.0,2748
6259,0.7380742124578727,0.0,1748
6260,0.5953720525873447,1.0,1572
6261,0.6611580651224189,0.0,1275
6262,0.6509011697463712,0.0,1981
6263,0.6377054062799229,0.0,2134
6264,0.5270869989716498,0.0,8020
6265,0.5911933608270191,0.0,14944
6266,0.6042602754388382,0.0,2519
6267,0.5900500765509061,0.0,3008
6268,0.7176264971998386,1.0,2346
6269,0.6139253118422451,0.0,1524
6270,0.7069682688313734,0.0,1945
6271,0.717597962932242,1.0,4457
6272,0.7471714351158681,0.0,2625
6273,0.7740937621365015,0.0,4581
6274,0.5661852226061789,0.0,22660
6275,0.6622053565738921,0.0,5924
6276,0.736116828918394,0.0,3203
6277,0.699507279534245,1.0,3818
6278,0.7115442066359449,1.0,4262
6279,0.6626673331944818,0.0,5025
6280,0.7295257597971417,1.0,2612
6281,0.8234034502687834,0.0,1682
6282,0.6918175168554472,1.0,3345
6283,0.7279246498225594,0.0,3522
6284,0.6471931497362432,1.0,4600
6285,0.7002669077847943,0.0,3287
6286,0.6614692772935671,0.0,995
6287,0.4200687242334153,0.0,48917
6288,0.6534983225011463,1.0,4468
6289,0.6838425422152912,0.0,2011
6290,0.6719262003926869,0.0,4286
6291,0.5901487028399391,0.0,5507
6292,0.6852657406138539,5.0,2644
6293,0.7160994225732923,0.0,3183
6294,0.6652957806927139,1.0,3140
6295,0.6475113204009555,0.0,4431
6296,0.7748758661079185,5.0,2959
6297,0.7360668193344673,0.0,1727
6298,0.6564503734544241,0.0,2719
6299,0.6301378186440714,1.0,2189
6300,0.5174520201774307,0.0,6409
6301,0.6391085215526161,0.0,2381
6302,0.8562851534203765,0.0,2217
6303,0.6532101062715907,0.0,3409
6304,0.7211745132676946,5.0,2559
6305,0.6807025118657657,0.0,3694
6306,0.6934307679431915,0.0,2275
6307,0.5443940147094505,0.0,17499
6308,0.6883201522103113,0.0,2170
6309,0.7771836296427572,0.0,2136
6310,0.6799536257837896,0.0,2353
6311,0.6675809836452037,1.0,2399
6312,0.7229763024879531,1.0,635
6313,0.7467658464493813,0.0,2322
6314,0.7418696309498655,5.0,2533
6315,0.6399016351309635,1.0,3429
6316,0.6077662426652499,0.0,494
6317,0.6049538543097591,5.0,9314
6318,0.6721865572792306,0.0,4495
6319,0.6618961663996941,0.0,3509
6320,0.6932018542371378,0.0,2808
6321,0.5113688169087077,0.0,29420
6322,0.632509293481413,1.0,2536
6323,0.6083874111873214,0.0,3878
6324,0.6735056292065223,1.0,3129
6325,0.7172907395080479,0.0,2856
6326,0.8484832771752023,0.0,2464
6327,0.7303849991974324,0.0,3802
6328,0.7297526503276609,0.0,1680
6329,0.6725391567569956,0.0,2082
6330,0.6937949968315799,1.0,4709
6331,0.8384711757319,0.0,780
6332,0.6610202669014023,0.0,4081
6333,0.6581738662243165,0.0,3275
6334,0.6245736168030437,1.0,3845
6335,0.8400175720081683,1.0,3204
6336,0.6769724240802582,5.0,1707
6337,0.6271918274250967,0.0,8399
6338,0.5973021392747181,0.0,11885
6339,0.5154169114086314,0.0,4731
6340,0.7063084582190496,0.0,4360
6341,0.640483886347515,0.0,2020
6342,0.5116339688675874,1.0,4836
6343,0.740688608041651,1.0,3631
6344,0.7489756461157792,0.0,1770
6345,0.650497506675381,1.0,3589
6346,0.6839107423194567,0.0,3077
6347,0.7845579947671325,0.0,2054
6348,0.8596418240607752,0.0,1655
6349,0.6171360941744148,1.0,4733
6350,0.776747785224329,0.0,2182
6351,0.6959895365128842,0.0,2492
6352,0.6360987703004674,0.0,2770
6353,0.6458202658455657,0.0,8193
6354,0.6919399751430612,0.0,3137
6355,0.7405361631240154,1.0,555
6356,0.7504588994533109,5.0,1803
6357,0.7131413156410854,0.0,1840
6358,0.6618801912196586,1.0,5269
6359,0.6410920384916707,5.0,709
6360,0.6111199156771515,0.0,406
6361,0.7214071354573758,5.0,2540
6362,0.6548363598741629,1.0,3648
6363,0.74500746753527,0.0,1412
6364,0.6076980305101262,4.0,4844
6365,0.47720985983802755,1.0,103
6366,0.7017570845373949,0.0,2232
6367,0.6888432640044011,0.0,3754
6368,0.6755019672933947,0.0,1602
6369,0.6681573068255874,0.0,1435
6370,0.6863597418152834,0.0,2866
6371,0.7797713222416719,0.0,4110
6372,0.7688832426525332,0.0,3540
6373,0.5459692663089237,5.0,8015
6374,0.6734792756068098,5.0,4055
6375,0.7088708291100805,1.0,4540
